cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,codpost,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,wkt,Nivel
200574,20061100,200611,0,1,Avda. Carabobo 286,Avda. Carabobo 286,Liceo N° 05 Pascual Guaglianone,Lic 05,C1406,SecCom,Nivel Secundario Común,LIC,Liceo,Dirección de Educación Media,1,11,7,FLORES,06 - HOSP PIÑERO,1,100726.1509,99954.32046,#N/A,Secundario Común
200575,20048700,200487,0,1,Pumacahua 390,Pumacahua 390,Esc. de Comercio N° 21 Cap. de Navío Hipólito Bouchard,EC 21,C1406,SecCom - SecAdu,Nivel Secundario Común y Secundario de Jóvenes y Adultos,EC,Escuela de Comercio,Dirección de Educación Media,1,11,7,FLORES,06 - HOSP PIÑERO,1,100874.1505,99876.31418,#N/A,Secundario Común - Secundario de Jóvenes y Adultos
202389,20280301,202803,1,1,Los Patos 3042,Los Patos 3042,Escuela Infantil N° 11/05° (a),EI 11/05 (a),C1522,IniCom,Nivel Inicial Común,EI,Escuela Infantil,Dirección de Educación Inicial,1,5,4,PARQUE PATRICIOS,05 - HOSP PENNA,1,105239.8384,98707.23029,#N/A,Inicial Común
201306,20192600,201926,0,2,Acevedo 262,Acevedo 262,Escuela Terciaria de Estudios Radiofónicos,E Terc de Estudios Radiofónicos,C1414,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,7,15,VILLA CRESPO,03 - HOSP DURAND,1,101872.5316,103383.2189,#N/A,Superior No Universitario Común
201323,20213500,202135,0,2,Yerbal 1755,Yerbal 1755,Inst. Superior de Psicologia Social,I Sup de Psicología Social,C1406,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,7,7,FLORES,06 - HOSP PIÑERO,1,100663.6671,100553.6358,#N/A,Superior No Universitario Común
201413,20218000,202180,0,2,Jorge Luis Borges 1791,Jorge Luis Borges 1791,Inst. Jardín Amapola,I Jardin Amapola,C1414,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,9,14,PALERMO,04 - HOSP FERNANDEZ,1,103158.6587,104670.6453,#N/A,Inicial Común
200588,20022003,200220,3,1,Gral. José Gervasio de Artigas 878,Gral. José Gervasio de Artigas 878,Jardín de Infantes Nucleado A (EPCjc 05/12°),JIN A-03 (05),C1404,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,12,7,FLORES,01 - HOSP ALVAREZ,1,99518.17081,100987.3712,#N/A,Inicial Común
200602,20147003,201470,3,1,Remedios de Escalada de San Martín 2986,Remedios de Escalada de San Martín 2986,Jardín de Infantes Nucleado B (EPCjs 25/12°),JIN B-03 (25),C1416,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,12,11,VILLA SANTA RITA,01 - HOSP ALVAREZ,1,98486.17241,101503.4147,#N/A,Inicial Común
200662,20165802,201658,2,1,Avda. Jorge Newbery 4436,Avda. Jorge Newbery 4436,Jardín de Infantes Nucleado B (EPCjc 08/14°),JIN B-02 (08),C1427,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,14,15,CHACARITA,10 - HOSP TORNU,1,100771.328,104151.319,#N/A,Inicial Común
201813,20218700,202187,0,2,Avda. Crámer 450,Avda. Crámer 450,Formación de Ciencias Empresariales,F de Ciencias Empresariales,C1426,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,9,13,COLEGIALES,07 - HOSP PIROVANO,1,101647.4107,106050.2625,#N/A,Superior No Universitario Común
201382,20223700,202237,0,2,Avda. Cabildo 1478,Virrey Arredondo 2416,Inst. Superior Letras Eduardo Mallea,I Sup Letras Eduardo Mallea,C1426,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,9,13,COLEGIALES,07 - HOSP PIROVANO,1,101108.1692,106926.3807,#N/A,Superior No Universitario Común
201515,20221500,202215,0,2,Moldes 1825,Moldes 1825,Colegio de la Ciudad,Col de la Ciudad,C1428,SecCom,Nivel Secundario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,100508.5244,107048.5703,#N/A,Secundario Común
201498,20170000,201700,0,2,Cuba 1754,Cuba 1754,Inst. Manuel Belgrano,I Manuel Belgrano,C1626,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,100979.4629,107261.7639,#N/A,Inicial Común - Primario Común - Secundario Común
201494,20149900,201499,0,2,Avda. Crámer 2370,Avda. Crámer 2370,Inst. Ntra. Sra. del Sagrado Corazón,I Ntra Sra del Sagrado Corazón,C1428,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,99910.24783,107469.3527,#N/A,Inicial Común - Primario Común - Secundario Común
201506,20151300,201513,0,2,Juramento 3035,Juramento 3035,Belgrano Day School,Belgrano Day School,C1428,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,99994.8447,107124.724,#N/A,Inicial Común - Primario Común - Secundario Común
202368,20146700,201467,0,2,Constitución 3156,Constitución 3156,Inst. 9 de Julio,I 9 de Julio,C1254,SecCom,Nivel Secundario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,3,SAN CRISTOBAL,08 - HOSP RAMOS MEJIA,1,104872.0287,100239.6173,#N/A,Secundario Común
202343,20055900,200559,0,1,Blanco Encalada 3479,Blanco Encalada 3471,Escuela Infantil N° 06/10° Madre Eufrasia Iaconis,EI 06/10,C1430,IniCom,Nivel Inicial Común,EI,Escuela Infantil,Dirección de Educación Inicial,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,99312.44005,107104.4112,#N/A,Inicial Común
201484,20053200,200532,0,2,Avda. Melián 1880,Avda. Melián 1880,Buenos Aires English High School,BA English High School,C1430,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,99717.43391,106554.1906,#N/A,Inicial Común - Primario Común
201491,20000500,200005,0,2,Ciudad de la Paz 1839,Ciudad de la Paz 1839,Inst. Ntra. Sra. del Rosario,I Ntra Sra del Rosario,C1428,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,100664.453,107177.3237,#N/A,Inicial Común - Primario Común - Secundario Común
200786,20016100,200161,0,1,Santo Tomé 2836,Santo Tomé 2836,Esc. Primaria Común N° 21 Rompehielos Gral. San Martin,EPjc 21,C1417,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,17,11,VILLA DEL PARQUE,01 - HOSP ALVAREZ,1,97846.21415,102793.4417,#N/A,Primario Común
201496,20150400,201504,0,2,Avda. Crisólogo Larralde 2551,Avda. Crisólogo Larralde 2551,Inst. San Francisco de Asís,I San Francisco de Asís,C1429,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,12,SAAVEDRA,07 - HOSP PIROVANO,1,99348.77878,108874.1802,#N/A,Inicial Común - Primario Común - Secundario Común
201511,20161000,201610,0,2,Mcal. Antonio José de Sucre 3668,Mcal. Antonio José de Sucre 3668,Inst. Sta. Margarita,I Sta Margarita,C1430,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,99569.79279,106477.4676,#N/A,Inicial Común - Primario Común - Secundario Común
201493,20041500,200415,0,2,Conesa 1846,Conesa 1846,Inst. Incorporado Patrocinio de San José,Patrocinio de San José,C1428,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,100211.9627,106866.3516,#N/A,Inicial Común - Primario Común - Secundario Común
201524,20150600,201506,0,2,Avda. Olazábal 1440,Avda. Olazábal 1440,Inst. Sta. Ana y San Joaquín,I Sta Ana y San Joaquín,C1428,IniCom - PriCom - SecCom - SNUCom,"Nivel Inicial, Primario, Secundario y Superior No Universitario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,101294.5142,108342.2973,#N/A,Inicial Común - Primario Común - Secundario Común - Superior No Universitario Común
200783,20089300,200893,0,1,Pje. Julio S. Dantas 3260,Julio S. Dantas 3260,Esc. Primaria Común N° 18 Provincia de Tierra del Fuego,EPjc 18,C1416,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,17,11,VILLA SANTA RITA,01 - HOSP ALVAREZ,1,97665.18051,102075.4493,#N/A,Primario Común
200784,20220700,202207,0,1,Avda. Salvador María del Carril 4957,Avda. Salvador María del Carril 4935,Jardín de Infantes Integral N° 03/17° El Jardín del Boulevard,JII 03/17,C1419,IniCom,Nivel Inicial Común,JII,Jardín de Infantes Integral,Dirección de Educación Inicial,1,17,11,VILLA DEVOTO,12 - HOSP ZUBIZARRETA,1,94385.13828,102588.587,#N/A,Inicial Común
200784,20136800,201368,0,1,Avda. Salvador María del Carril 4957,Avda. Salvador María del Carril 4957,Esc. Primaria Común N° 19 Bartolina Sisa,EPjc 19,C1419,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,17,11,VILLA DEVOTO,12 - HOSP ZUBIZARRETA,1,94385.13828,102588.587,#N/A,Primario Común
200785,20165200,201652,0,1,Nueva York 4713,Nueva York 4713,Esc. Primaria Común N° 20 Pedro Medrano,EPjc 20,C1419,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,17,11,VILLA DEVOTO,12 - HOSP ZUBIZARRETA,1,94699.14881,102694.5739,#N/A,Primario Común
200786,20159205,201592,5,1,Santo Tomé 2836,Santo Tomé 2836,Jardín de Infantes Nucleado A (EPCjs 21/17°) Alicia Moreau de Justo,JIN A-05 (21),C1417,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,17,11,VILLA DEL PARQUE,01 - HOSP ALVAREZ,1,97846.21415,102793.4417,#N/A,Inicial Común
200787,20165302,201653,2,1,Tinogasta 5046,Tinogasta 5046,Jardín de Infantes Nucleado D (EPCjs 22/17°) Victoria Ocampo,JIN D-02 (22),C1417,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,17,11,VILLA DEVOTO,11 - HOSP VELEZ SARSFIELD,1,94960.1134,101731.5628,#N/A,Inicial Común
200788,20154900,201549,0,1,Avda. Salvador María del Carril 3650,Avda. Salvador María del Carril 3650,Esc. Primaria Común N° 23 Abel Ayerza,EPjc 23,C1419,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,17,11,VILLA DEVOTO,12 - HOSP ZUBIZARRETA,1,95841.21036,103631.526,#N/A,Primario Común
200788,20217000,202170,0,1,Avda. Salvador María del Carril 3650,Avda. Salvador María del Carril 3650,Centro Educativo Complementario de Idiomas Extranjeros N° 17,CECIE 17,C1419,OSECom,Otros Servicios Educativos de la modalidad Común,CECDIE,Centro Educativo Complementario de Idioma Extranjero,Dirección de Educación Primaria,1,17,11,VILLA DEVOTO,12 - HOSP ZUBIZARRETA,1,95841.21036,103631.526,#N/A,Otros Servicios Educativos de la modalidad Común
200789,20165303,201653,3,1,Bahía Blanca 2535,Bahía Blanca 2535,Jardín de Infantes Nucleado D (EPCjs 24/17°) Victoria Ocampo,JIN D-03 (24),C1417,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,17,10,MONTE CASTRO,11 - HOSP VELEZ SARSFIELD,1,96496.16104,102155.4983,#N/A,Inicial Común
200789,20089400,200894,0,1,Bahía Blanca 2535,Bahía Blanca 2535,Esc. Primaria Común N° 24 Presidente Dr. Roberto Mario Ortiz,EPjs 24,C1417,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,1,17,10,MONTE CASTRO,11 - HOSP VELEZ SARSFIELD,1,96496.16104,102155.4983,#N/A,Primario Común
200791,20085900,200859,0,1,Pedro Lozano 4250,Pedro Lozano 4250,Esc. de Comercio N° 11 Dr. José Peralta,EC 11,C1417,SecCom - SecAdu,Nivel Secundario Común y Secundario de Jóvenes y Adultos,EC,Escuela de Comercio,Dirección de Educación Media,1,17,11,VILLA DEVOTO,11 - HOSP VELEZ SARSFIELD,1,95982.16048,102379.52,#N/A,Secundario Común - Secundario de Jóvenes y Adultos
200792,20093900,200939,0,1,Concordia 3555,Concordia 3555,Esc. Técnica N° 16 España,ET 16,C1419,SecCom,Nivel Secundario Común,TEC,Escuela Técnica,Dirección de Educación Técnica,1,17,11,VILLA DEVOTO,12 - HOSP ZUBIZARRETA,1,96356.20846,103348.5044,#N/A,Secundario Común
200793,20090300,200903,0,1,Ricardo Gutiérrez 3246,Ricardo Gutiérrez 3246,Esc. Técnica N° 24 Defensa de Buenos Aires,ET 24,C1417,SecCom,Nivel Secundario Común,TEC,Escuela Técnica,Dirección de Educación Técnica,1,17,11,VILLA DEL PARQUE,12 - HOSP ZUBIZARRETA,1,96972.20941,103085.4785,#N/A,Secundario Común
200794,20016300,200163,0,1,Mercedes 4002,Mercedes 4002,Esc. de Educacion Media N° 03/17° Antonio Devoto,EEM 03/17,C1419,SecCom,Nivel Secundario Común,EEM,Escuela de Educación Media,Dirección de Educación Media,1,17,11,VILLA DEVOTO,12 - HOSP ZUBIZARRETA,1,95413.18522,103230.5439,#N/A,Secundario Común
200795,20133600,201336,0,1,Manuel Porcel de Peralta 1437,Manuel Porcel de Peralta 1437,Esc. de Educacion Media N° 02/17° Rumania,EEM 02/17,C1408,SecCom,Nivel Secundario Común,EEM,Escuela de Educación Media,Dirección de Educación Media,1,17,10,VILLA REAL,11 - HOSP VELEZ SARSFIELD,1,93922.05763,100884.6063,#N/A,Secundario Común
200636,20018600,200186,0,1,Albariño 2062,Albariño 2062,Esc. Primaria Común N° 19 Caja Nacional de Ahorro y Seguro,EPjs 19,C1440,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,1,13,9,MATADEROS,09 - HOSP SANTOJANNI,1,97670.96762,97006.44836,#N/A,Primario Común
200663,20160807,201608,7,1,Espinosa 2547,Espinosa 2547,Jardín de Infantes Nucleado A (EPCjc 10/14°),JIN A-07 (10),C1416,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,14,15,PATERNAL,01 - HOSP ALVAREZ,1,99536.26437,103205.3707,#N/A,Inicial Común
200796,20089500,200895,0,1,Lascano 3840,Lascano 3840,Inst. de Enseñanza Superior en Lenguas Vivas Juan B. Justo (sede),IES J B Justo (s),C1417,PriCom - SecCom - SNUCom,"Nivel Primario, Secundario y Superior No Universitario Común",IFDMN,Instituto de Formación Docente Multinivel,Dirección de Escuelas Normales Superiores,1,17,11,VILLA DEL PARQUE,11 - HOSP VELEZ SARSFIELD,1,96953.1571,101847.4792,#N/A,Primario Común - Secundario Común - Superior No Universitario Común
200312,20194100,201941,0,1,Rondeau 2751,Cátulo Castillo 2750,Esc. de Coro y Orquesta Athos Palma,EMus Athos Palma,C1261,OSECom,Otros Servicios Educativos de la modalidad Común,EMP,Escuela de Música -Primarias-,Dirección de Educación Primaria,1,6,4,PARQUE PATRICIOS,05 - HOSP PENNA,1,105550.2291,99580.11781,#N/A,Otros Servicios Educativos de la modalidad Común
200713,20104600,201046,0,1,Deheza 4728,Deheza 4728,Esc. Primaria Común N° 14 Dr. Vicente Carmelo Gallo,EPjc 14,C1430,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,15,12,SAAVEDRA,07 - HOSP PIROVANO,1,96993.44507,108683.478,#N/A,Primario Común
201530,20127600,201276,0,2,Roque Pérez 4334,Roque Pérez 4334,Inst. La Salette,I La Salette,C1430,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,12,SAAVEDRA,07 - HOSP PIROVANO,1,98101.47834,108964.4315,#N/A,Inicial Común - Primario Común - Secundario Común
200015,20071300,200713,0,1,Avda. Gral. Las Heras 3086,Avda. Gral. Las Heras 3086,Jardín de Infantes Nucleado C (EPCjs 18/01°) (Sede),JIN C-00 (18),C1425,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,1,2,RECOLETA,04 - HOSP FERNANDEZ,1,105265.4553,105101.1303,#N/A,Inicial Común
200146,20223800,202238,0,1,México 1627,México 1627,Jardín de Infantes Integral N° 04/03° El Jardín del Manzano,JII 04/03,C1100,IniCom,Nivel Inicial Común,JII,Jardín de Infantes Integral,Dirección de Educación Inicial,1,3,1,MONTSERRAT,08 - HOSP RAMOS MEJIA,1,106720.3793,101575.6775,#N/A,Inicial Común
200015,20302712,203027,12,1,Avda. Gral. Las Heras 3086,Avda. Gral. Las Heras 3084,ESEA en Danza Mastrazzi Curso Vocacional de Danza y Expresión Corporal Infantil N° 01,CV Dan Inf 01,C1425,OSECom,Otros Servicios Educativos de la modalidad Común,ESEA,Escuela Superior de Educación Artística,Dirección de Educación Artística,1,1,2,RECOLETA,04 - HOSP FERNANDEZ,1,105265.4553,105101.1303,#N/A,Otros Servicios Educativos de la modalidad Común
200016,20071302,200713,2,1,Ayacucho 1849,Ayacucho 1849,Jardín de Infantes Nucleado C (EPCjc 21/01°),JIN C-02 (21),C1112,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,1,2,RECOLETA,04 - HOSP FERNANDEZ,1,106636.4582,104533.0727,#N/A,Inicial Común
200839,20161600,201616,0,1,Morón 4149,Morón 4149,Colegio N° 18 Dr. Alberto Larroque,Col 18,C1407,SecCom,Nivel Secundario Común,COL,Colegio,Dirección de Educación Media,1,18,10,FLORESTA,01 - HOSP ALVAREZ,1,97731.15718,100211.3816,#N/A,Secundario Común
200523,20239800,202398,0,1,Avda. Miguel Sanchez 1050,Avda. Miguel Sanchez 1050,Esc. de Educación Media N° 03/10°,EEM 03/10,C1429,SecCom,Nivel Secundario Común,EEM,Escuela de Educación Media,Dirección de Educación Media,1,10,13,NUÑEZ,07 - HOSP PIROVANO,1,100908.5667,109770.3136,#N/A,Secundario Común
200674,20240100,202401,0,1,Avda. de los Constituyentes 3100,Avda. de los Constituyentes 3100,Jardín de Infantes Integral N° 04/14,JII 04/14,C1427,IniCom,Nivel Inicial Común,JII,Jardín de Infantes Integral,Dirección de Educación Inicial,1,14,15,AGRONOMIA,10 - HOSP TORNU,1,98556.28978,104265.4121,#N/A,Inicial Común
200016,20115800,201158,0,1,Ayacucho 1849,Ayacucho 1849,Esc. Primaria Común N° 21 Angel Gallardo,EPjc 21,C1112,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,1,2,RECOLETA,04 - HOSP FERNANDEZ,1,106636.4582,104533.0727,#N/A,Primario Común
200312,20044100,200441,0,1,Rondeau 2751,Rondeau 2751,Esc. Primaria Común N° 04 Enrique Banchs - Inst. F. F. Bernasconi,EPjs 04 Bernasconi,C1262,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,1,6,4,PARQUE PATRICIOS,05 - HOSP PENNA,1,105550.2291,99580.11781,#N/A,Primario Común
200312,20013500,200135,0,1,Rondeau 2751,Cátulo Castillo 2750 3° piso,Esc. Primaria Común N° 01 Dr. Carlos Saavedra Lamas - Inst. F. F. Bernasconi,EPjc 01 Bernasconi,C1261,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,6,4,PARQUE PATRICIOS,05 - HOSP PENNA,1,105550.2291,99580.11781,#N/A,Primario Común
200312,20157100,201571,0,1,Rondeau 2751,Catamarca 2099,Esc. Primaria Común N° 02 Dr. Rafael Bielsa - Inst. F. F. Bernasconi,EPjc 02 Bernasconi,C1246,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,6,4,PARQUE PATRICIOS,05 - HOSP PENNA,1,105550.2291,99580.11781,#N/A,Primario Común
200310,20130100,201301,0,1,Tarija 4136,Tarija 4136,Esc. Primaria Común N° 25 Paula Albarracín de Sarmiento,EPjc 25,C1253,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,6,5,BOEDO,03 - HOSP DURAND,1,103684.2096,99982.1962,#N/A,Primario Común
200311,20165900,201659,0,1,Avda. Juan de Garay 3972,Avda. Juan de Garay 3972,Esc. Primaria Común N° 26 República de Colombia,EPjc 26,C1256,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,6,5,BOEDO,05 - HOSP PENNA,1,103902.2037,99741.18699,#N/A,Primario Común
